source,platform,source_type,title,text,description,url,published_at,published_date,date,country,user_name
News,website,news_api,"NEWS IN BRIEF: Youth homeownership stalled by affordable housing shortage; Tinubu urges Senators to include State Police in constitution amendment; Ramadan, Lent, and 2027 election date shift; Nigeria awaits FIFA’s decision on 2026 World Cup fate.","NEWS IN BRIEF: Youth homeownership stalled by affordable housing shortage; Tinubu urges Senators to include State Police in constitution amendment; Ramadan, Lent, and 2027 election date shift; Nigeria awaits FIFA’s decision on 2026 World Cup fate. Affordable housing shortage stalls youth homeownership dreams, when growth outpaces design Homeownership is slipping out of reach for many youngread more NEWS IN BRIEF: Youth homeownership stalled by affordable housing shortage; Tinubu urges Senators to include State Police in constitution amendment; Ramadan, Lent, and 2027 election date shift; Nigeria awaits FIFA’s decision on 2026 World Cup fate.","Affordable housing shortage stalls youth homeownership dreams, when growth outpaces design Homeownership is slipping out of reach for many youngread more NEWS IN BRIEF: Youth homeownership stalled by affordable housing shortage; Tinubu urges Senators to include State Police in constitution amendment; Ramadan, Lent, and 2027 election date shift; Nigeria awaits FIFA’s decision on 2026 World Cup fate.",https://businessday.ng/news/article/news-in-brief-youth-homeownership-stalled-by-affordable-housing-shortage-tinubu-urges-senators-to-include-state-police-in-constitution-amendment-ramadan-lent-and-2027-election-date-shift-nigeria/,2026-02-26T14:36:39+00:00,2026-02-26T14:36:39+00:00,2026-02-26T14:36:39+00:00,US,businessdayonline
News,website,news_api,"“I’m Happy Disu Is Taking Over From Me As IGP, We Both Benefitted From Tinubu’s Mentorship” – Egbetokun","“I’m Happy Disu Is Taking Over From Me As IGP, We Both Benefitted From Tinubu’s Mentorship” – Egbetokun Kayode Egbetokun, the former inspector-general of police (IGP), says he is happy that Tunji Disu is taking over from him as the country’s acting police chief. Egbetokun spoke on Wednesday at the State House, Abuja, during the swearing-in and decoration of Disu as acting IGP. The former IGP resigned from his position on Tuesday following a directive from President [&#8230;]The post &#8220;I’m Happy Disu Is Taking Over From Me As IGP, We Both Benefitted From Tinubu’s Mentorship&#8221; &#8211; Egbetokun appeared first on Information Nigeria.","Kayode Egbetokun, the former inspector-general of police (IGP), says he is happy that Tunji Disu is taking over from him as the country’s acting police chief. Egbetokun spoke on Wednesday at the State House, Abuja, during the swearing-in and decoration of Disu as acting IGP. The former IGP resigned from his position on Tuesday following a directive from President [&#8230;]The post &#8220;I’m Happy Disu Is Taking Over From Me As IGP, We Both Benefitted From Tinubu’s Mentorship&#8221; &#8211; Egbetokun appeared first on Information Nigeria.",https://www.informationng.com/2026/02/im-happy-disu-is-taking-over-from-me-as-igp-we-both-benefitted-from-tinubus-mentorship-egbetokun.html,2026-02-26T08:03:15+00:00,2026-02-26T08:03:15+00:00,2026-02-26T08:03:15+00:00,US,informationnigeria
News,website,news_api,"I Made This Decision for You to Become IG, Lead Fairly and Firmly, Tinubu Tasks Disu","I Made This Decision for You to Become IG, Lead Fairly and Firmly, Tinubu Tasks Disu • Assures him of full support to succeed&#160; •Charges him to restore peace, strengthen security nationwide • Police council meets next week to ratify appointment&#160; • President pays tribute to","• Assures him of full support to succeed&#160; •Charges him to restore peace, strengthen security nationwide • Police council meets next week to ratify appointment&#160; • President pays tribute to",https://www.thisdaylive.com/2026/02/26/i-made-this-decision-for-you-to-become-ig-lead-fairly-and-firmly-tinubu-tasks-disu/,2026-02-26T02:30:59+00:00,2026-02-26T02:30:59+00:00,2026-02-26T02:30:59+00:00,US,thisdaylive
News,website,news_api,Uzoka-Anite: Investor Trust in Institutions Key to Tinubu’s $1trn Economy Goal,"Uzoka-Anite: Investor Trust in Institutions Key to Tinubu’s $1trn Economy Goal • BPE to commercialise two NIPPs,&#160; contribute over N189bn revenue in 2026 •Partners AGF to resolve long-standing litigation, arbitration matters Ndubuisi Francis and James Emejo in Abuja The Minister of","• BPE to commercialise two NIPPs,&#160; contribute over N189bn revenue in 2026 •Partners AGF to resolve long-standing litigation, arbitration matters Ndubuisi Francis and James Emejo in Abuja The Minister of",https://www.thisdaylive.com/2026/02/26/uzoka-anite-investor-trust-in-institutions-key-to-tinubus-1trn-economy-goal/,2026-02-26T02:21:48+00:00,2026-02-26T02:21:48+00:00,2026-02-26T02:21:48+00:00,US,thisdaylive
News,website,news_api,Seyi Tinubu Rolls Out Nationwide Fasting Relief Packages across Nigeria,"Seyi Tinubu Rolls Out Nationwide Fasting Relief Packages across Nigeria • Targets Ramadan, Lent observers nationwide Sunday Ehigiator The Grand Patron of the City Boy movement, Seyi Tinubu, has commenced the nationwide distribution of Fasting Relief Packages across the 36","• Targets Ramadan, Lent observers nationwide Sunday Ehigiator The Grand Patron of the City Boy movement, Seyi Tinubu, has commenced the nationwide distribution of Fasting Relief Packages across the 36",https://www.thisdaylive.com/2026/02/26/seyi-tinubu-rolls-out-nationwide-fasting-relief-packages-across-nigeria/,2026-02-26T02:21:16+00:00,2026-02-26T02:21:16+00:00,2026-02-26T02:21:16+00:00,US,thisdaylive
News,website,news_api, Tinubu and the NNPCL House of Cards," Tinubu and the NNPCL House of Cards By Olusegun Adeniyi Following&#160;the&#160;revelation&#160;of the&#160;withdrawal of&#160;$2.1 billion ‘security&#160;money’ from&#160;Nigeria National Petroleum Corporation (NNPC) accounts&#160;more than a decade ago,&#160;I wrote a column titled, ‘NNPC: The ATM for Dirty Money’. The scandal","By Olusegun Adeniyi Following&#160;the&#160;revelation&#160;of the&#160;withdrawal of&#160;$2.1 billion ‘security&#160;money’ from&#160;Nigeria National Petroleum Corporation (NNPC) accounts&#160;more than a decade ago,&#160;I wrote a column titled, ‘NNPC: The ATM for Dirty Money’. The scandal",https://www.thisdaylive.com/2026/02/26/tinubu-and-the-nnpcl-house-of-cards/,2026-02-26T01:46:41+00:00,2026-02-26T01:46:41+00:00,2026-02-26T01:46:41+00:00,US,thisdaylive
News,website,news_api,"Lagos CAN Names New Secretariat After Oluremi Tinubu, Main Office After Sanwo-Olu, Chairman’s Office After Senator Abiru","Lagos CAN Names New Secretariat After Oluremi Tinubu, Main Office After Sanwo-Olu, Chairman’s Office After Senator Abiru The Lagos State chapter of the Christian Association of Nigeria (CAN) has renamed its permanent secretariat after Nigeria’s First Lady, Oluremi Tinubu, nearly three decades after operating without an administrative headquarters. This was disclosed in a statement on Tuesday by the National President of CAN, Daniel Okoh, who officially declared open the building named “Senator [&#8230;]The post Lagos CAN Names New Secretariat After Oluremi Tinubu, Main Office After Sanwo-Olu, Chairman’s Office After Senator Abiru appeared first on Information Nigeria.","The Lagos State chapter of the Christian Association of Nigeria (CAN) has renamed its permanent secretariat after Nigeria’s First Lady, Oluremi Tinubu, nearly three decades after operating without an administrative headquarters. This was disclosed in a statement on Tuesday by the National President of CAN, Daniel Okoh, who officially declared open the building named “Senator [&#8230;]The post Lagos CAN Names New Secretariat After Oluremi Tinubu, Main Office After Sanwo-Olu, Chairman’s Office After Senator Abiru appeared first on Information Nigeria.",https://www.informationng.com/2026/02/lagos-can-names-new-secretariat-after-oluremi-tinubu-main-office-after-sanwo-olu-chairmans-office-after-senator-abiru.html,2026-02-25T15:58:48+00:00,2026-02-25T15:58:48+00:00,2026-02-25T15:58:48+00:00,US,informationnigeria
News,website,news_api,"Citing Pressing Family Considerations, IGP Kayode Egbetokun Resigns","Citing Pressing Family Considerations, IGP Kayode Egbetokun Resigns • Tinubu accepts resignation, appoints AIG Tunji Disu as replacement in acting capacity&#160; •Uncertainty envelops Louis Edet House as fate of DIGs hangs in the balance &#160;&#160; •CSO opposes choice","• Tinubu accepts resignation, appoints AIG Tunji Disu as replacement in acting capacity&#160; •Uncertainty envelops Louis Edet House as fate of DIGs hangs in the balance &#160;&#160; •CSO opposes choice",https://www.thisdaylive.com/2026/02/25/citing-pressing-family-considerations-igp-kayode-egbetokun-resigns/,2026-02-25T03:03:48+00:00,2026-02-25T03:03:48+00:00,2026-02-25T03:03:48+00:00,US,thisdaylive
News,website,news_api,"APC Leaders, Govs, Others Recommit to Advancing Tinubu’s Renewed Hope Agenda","APC Leaders, Govs, Others Recommit to Advancing Tinubu’s Renewed Hope Agenda • Shettima: We’re shifting from stabilisation to acceleration in 2026&#160; • Says N1,000 to a dollar exchange rate will be realised in a matter of weeks&#160; •Urges reconciliation, unity among","• Shettima: We’re shifting from stabilisation to acceleration in 2026&#160; • Says N1,000 to a dollar exchange rate will be realised in a matter of weeks&#160; •Urges reconciliation, unity among",https://www.thisdaylive.com/2026/02/25/apc-leaders-govs-others-recommit-to-advancing-tinubus-renewed-hope-agenda/,2026-02-25T03:01:58+00:00,2026-02-25T03:01:58+00:00,2026-02-25T03:01:58+00:00,US,thisdaylive
News,website,news_api,"Tinubu Approves Tunji Disu As New IGP, Replaces Kayode Egebtokun","Tinubu Approves Tunji Disu As New IGP, Replaces Kayode Egebtokun I have accepted the resignation of the Inspector General of Police, Mr Kayode Egbetokun, following his letter citing pressing family considerations. I thank him for his decades of distinguished service to the Nigeria Police Force and our nation. His dedication, professionalism and commitment to strengthening our internal security architecture are deeply appreciated. In view of [&#8230;]The post Tinubu Approves Tunji Disu As New IGP, Replaces Kayode Egebtokun appeared first on Information Nigeria.","I have accepted the resignation of the Inspector General of Police, Mr Kayode Egbetokun, following his letter citing pressing family considerations. I thank him for his decades of distinguished service to the Nigeria Police Force and our nation. His dedication, professionalism and commitment to strengthening our internal security architecture are deeply appreciated. In view of [&#8230;]The post Tinubu Approves Tunji Disu As New IGP, Replaces Kayode Egebtokun appeared first on Information Nigeria.",https://www.informationng.com/2026/02/tinubu-approves-tunji-disu-as-new-igp-replaces-kayode-egebtokun.html,2026-02-24T18:54:08+00:00,2026-02-24T18:54:08+00:00,2026-02-24T18:54:08+00:00,US,informationnigeria
News,website,news_api,Tinubu Government Denies Paying Ransom For Release Of Kidnapped St. Mary’s School In Niger,"Tinubu Government Denies Paying Ransom For Release Of Kidnapped St. Mary’s School In Niger FMINO @FMINONigeria PRESS STATEMENT RE: ALLEGATIONS OF RANSOM PAYMENT IN THE RESCUE OF NIGER SCHOOL CHILDREN: A REBUTTAL The attention of the Federal Government of Nigeria has been drawn to a publication circulating in the media, attributed to international wire services, alleging that the Nigerian Government paid a “huge” ransom, including the release of militant [&#8230;]The post Tinubu Government Denies Paying Ransom For Release Of Kidnapped St. Mary’s School In Niger appeared first on Information Nigeria.","FMINO @FMINONigeria PRESS STATEMENT RE: ALLEGATIONS OF RANSOM PAYMENT IN THE RESCUE OF NIGER SCHOOL CHILDREN: A REBUTTAL The attention of the Federal Government of Nigeria has been drawn to a publication circulating in the media, attributed to international wire services, alleging that the Nigerian Government paid a “huge” ransom, including the release of militant [&#8230;]The post Tinubu Government Denies Paying Ransom For Release Of Kidnapped St. Mary’s School In Niger appeared first on Information Nigeria.",https://www.informationng.com/2026/02/tinubu-government-denies-paying-ransom-for-release-of-kidnapped-st-marys-school-in-niger.html,2026-02-24T17:26:47+00:00,2026-02-24T17:26:47+00:00,2026-02-24T17:26:47+00:00,US,informationnigeria
News,website,news_api,“Tinubu Government Paid Boko Haram Ransom For Kidnapped 230 Pupils” – AFP Intel Sources Reveal,"“Tinubu Government Paid Boko Haram Ransom For Kidnapped 230 Pupils” – AFP Intel Sources Reveal The Nigerian government paid Boko Haram militants a &#8220;huge&#8221; ransom of millions of dollars to free up to 230 children and staff the jihadists abducted from a Catholic school in November, intelligence sources told AFP. Two Boko Haram commanders were also freed as part of the deal, which goes against the country&#8217;s own law banning [&#8230;]The post &#8220;Tinubu Government Paid Boko Haram Ransom For Kidnapped 230 Pupils&#8221; &#8211; AFP Intel Sources Reveal appeared first on Information Nigeria.","The Nigerian government paid Boko Haram militants a &#8220;huge&#8221; ransom of millions of dollars to free up to 230 children and staff the jihadists abducted from a Catholic school in November, intelligence sources told AFP. Two Boko Haram commanders were also freed as part of the deal, which goes against the country&#8217;s own law banning [&#8230;]The post &#8220;Tinubu Government Paid Boko Haram Ransom For Kidnapped 230 Pupils&#8221; &#8211; AFP Intel Sources Reveal appeared first on Information Nigeria.",https://www.informationng.com/2026/02/tinubu-government-paid-boko-haram-ransom-for-kidnapped-230-pupils-afp-intel-sources-reveal.html,2026-02-24T11:43:25+00:00,2026-02-24T11:43:25+00:00,2026-02-24T11:43:25+00:00,US,informationnigeria
